,XXBTZCAD,XXMRZUSD,XETHZUSD,XXMRZEUR,XXMRXXBT,XMLNXETH,XETHZJPY,XZECZEUR,GNOXBT,XXRPZUSD,XLTCZUSD,XREPXETH,XXBTZGBP,XETHXXBT,EOSXBT,XZECZUSD,XETHZCAD,XETCXXBT,XETHZGBP,BCHEUR,XXDGXXBT,XXBTZEUR,XLTCZEUR,XETCXETH,XLTCXXBT,XXBTZJPY,GNOETH,XETHZEUR,DASHXBT,XXLMXXBT,XETCZEUR,XMLNXXBT,BCHUSD,XICNXETH,XXRPXXBT,XREPXXBT,XXRPZEUR,EOSETH,DASHEUR,XICNXXBT,XETCZUSD,XREPZEUR,XZECXXBT,DASHUSD,XXBTZUSD,BCHXBT,USDTZUSD
1515544015.97,17600.00000,405.10000000,1248.64000,342.00000000,0.02865500,0.18620000,157723.00000,550.00000,0.02717000,1.95011000,243.04000,0.071020,9686.90000,0.087740,0.00065130,660.84000,1550.00000,0.00265700,666.08000,1968.000000,0.000000890,11800.00000,203.81000,0.03012900,0.01716000,1848432.000,0.28820000,1048.95000,0.07699000,0.000039390,31.90000000,0.01642400,2337.000000,0.004069,0.000136210,0.006509,1.67000000,0.00724000,916.000000,0.000370,38.00000000,78.12700,0.046310,1083.102000,14150.00000,0.16514000,1.00980000
1515544020.1,17600.00000,405.10000000,1241.18000,342.50000000,0.02865500,0.18620000,157723.00000,550.00000,0.02717000,1.95000000,243.04000,0.071020,9686.90000,0.088700,0.00065130,660.84000,1550.00000,0.00268000,666.08000,1960.000000,0.000000900,11813.80000,203.81000,0.03012600,0.01716000,1848432.000,0.28820000,1048.12000,0.07699000,0.000039700,31.25600000,0.01642400,2337.000000,0.004069,0.000138940,0.006509,1.64854000,0.00724000,916.000000,0.000366,37.00300000,78.18200,0.046310,1083.102000,14152.30000,0.16514000,1.00980000
1515544025.06,17600.00000,405.10000000,1251.30000,342.50000000,0.02865500,0.18620000,157723.00000,550.00000,0.02717000,1.97000000,242.70000,0.071020,9686.90000,0.088700,0.00065130,651.47000,1550.00000,0.00268000,666.08000,1960.000000,0.000000900,11813.80000,203.81000,0.03012600,0.01716000,1848432.000,0.28820000,1047.05000,0.07699000,0.000039700,31.25600000,0.01642400,2337.000000,0.004069,0.000138960,0.006509,1.62501000,0.00724000,908.000000,0.000366,37.43200000,78.18200,0.046310,1085.811000,14152.30000,0.16514000,1.00980000
1515544029.1,17600.00000,405.10000000,1251.30000,342.50000000,0.02865500,0.18620000,157723.00000,550.00000,0.02717000,1.97000000,242.70000,0.071020,9686.90000,0.088700,0.00065130,651.02000,1550.00000,0.00268000,666.08000,1960.000000,0.000000900,11800.00000,203.80000,0.02960900,0.01716000,1848432.000,0.28820000,1045.00000,0.07699000,0.000039700,31.25600000,0.01642400,2337.000000,0.004069,0.000139000,0.006509,1.62500000,0.00724000,908.000000,0.000366,37.43200000,78.18200,0.046950,1085.811000,14152.30000,0.16514000,1.00980000
1515544033.18,17600.00000,405.10000000,1251.30000,342.50000000,0.02865500,0.18620000,157723.00000,550.00000,0.02717000,1.97000000,242.70000,0.071020,9686.90000,0.088700,0.00065130,651.02000,1550.00000,0.00268000,666.08000,1960.000000,0.000000900,11800.00000,203.80000,0.02960900,0.01716000,1848432.000,0.28820000,1045.00000,0.07699000,0.000039700,31.25600000,0.01642400,2337.000000,0.004069,0.000139000,0.006509,1.62500000,0.00724000,908.000000,0.000366,37.43200000,78.18200,0.046950,1085.811000,14152.30000,0.16514000,1.00980000
1515544037.22,17600.00000,405.10000000,1251.30000,342.50000000,0.02865500,0.18620000,157723.00000,550.00000,0.02717000,1.97000000,242.70000,0.071020,9686.90000,0.088700,0.00065130,651.02000,1550.00000,0.00268000,666.08000,1960.000000,0.000000900,11800.00000,203.80000,0.02960900,0.01716000,1848432.000,0.28820000,1045.00000,0.07699000,0.000039700,31.25600000,0.01642400,2337.000000,0.004069,0.000139000,0.006509,1.62500000,0.00724000,908.000000,0.000366,37.43200000,78.18200,0.046950,1085.811000,14152.30000,0.16514000,1.00980000
1515544041.88,17600.00000,405.10000000,1245.10000,342.50000000,0.02892400,0.18620000,157723.00000,550.00000,0.02717000,1.96633000,242.70000,0.071020,9686.90000,0.088390,0.00065130,651.02000,1550.00000,0.00265800,666.08000,1960.000000,0.000000900,11800.10000,203.83000,0.02960900,0.01716000,1848432.000,0.28820000,1047.00000,0.07699000,0.000039700,31.00000000,0.01642400,2337.000000,0.004069,0.000139800,0.006509,1.64849000,0.00724000,908.000000,0.000366,37.30000000,78.12000,0.047480,1085.811000,14152.30000,0.16498000,1.00980000
1515544045.93,17600.00000,405.10000000,1244.37000,342.50000000,0.02892400,0.18620000,157723.00000,550.00000,0.02717000,1.96633000,242.70000,0.071020,9686.90000,0.088700,0.00065130,651.01000,1550.00000,0.00265800,666.08000,1960.000000,0.000000900,11800.00000,203.83000,0.03012800,0.01720000,1848432.000,0.28820000,1043.00000,0.07638000,0.000039390,31.00000000,0.01642400,2337.000000,0.004069,0.000139800,0.006509,1.64849000,0.00724000,908.000000,0.000366,37.97800000,78.12000,0.047780,1085.811000,14152.30000,0.16498000,1.00980000
1515544065.36,17600.00000,405.10000000,1244.37000,340.00000000,0.02892400,0.18620000,157723.00000,550.00000,0.02717000,1.96997000,241.00000,0.071020,9686.90000,0.088700,0.00065130,650.92000,1550.00000,0.00265300,666.08000,1960.000000,0.000000900,11787.00000,203.83000,0.03012500,0.01720000,1778433.000,0.28820000,1046.95000,0.07638000,0.000039390,31.00000000,0.01642400,2337.000000,0.004069,0.000139800,0.006510,1.64849000,0.00724000,908.000000,0.000370,37.97800000,78.12000,0.047940,1076.499000,14152.30000,0.16498000,1.00980000
1515544069.48,17600.00000,405.10000000,1244.37000,340.00000000,0.02892400,0.18620000,157723.00000,550.00000,0.02717000,1.96997000,241.00000,0.071020,9686.90000,0.088700,0.00065130,650.92000,1550.00000,0.00265300,666.08000,1960.000000,0.000000900,11787.00000,203.83000,0.03012500,0.01720000,1778433.000,0.28820000,1046.95000,0.07638000,0.000039390,31.00000000,0.01642400,2337.000000,0.004069,0.000139800,0.006510,1.64849000,0.00724000,908.000000,0.000370,37.97800000,78.12000,0.047940,1076.499000,14152.30000,0.16498000,1.00980000
1515544073.63,17600.00000,405.10000000,1244.37000,340.00000000,0.02892400,0.18620000,157723.00000,550.00000,0.02717000,1.96997000,241.00000,0.071020,9686.90000,0.088700,0.00065130,650.92000,1550.00000,0.00265300,666.08000,1960.000000,0.000000900,11787.00000,203.83000,0.03012500,0.01720000,1778433.000,0.28820000,1046.95000,0.07638000,0.000039390,31.00000000,0.01642400,2337.000000,0.004069,0.000139800,0.006510,1.64849000,0.00724000,908.000000,0.000370,37.97800000,78.12000,0.047940,1076.499000,14152.30000,0.16498000,1.00980000
1515544077.66,17600.00000,405.10000000,1244.37000,340.00000000,0.02892400,0.18620000,157723.00000,550.00000,0.02717000,1.96997000,241.00000,0.071020,9686.90000,0.088700,0.00065130,650.92000,1550.00000,0.00265300,666.08000,1960.000000,0.000000900,11787.00000,203.83000,0.03012500,0.01720000,1778433.000,0.28820000,1046.95000,0.07638000,0.000039390,31.00000000,0.01642400,2337.000000,0.004069,0.000139800,0.006510,1.64849000,0.00724000,908.000000,0.000370,37.97800000,78.12000,0.047940,1076.499000,14152.30000,0.16498000,1.00980000
1515544081.7,17600.00000,405.10000000,1244.37000,340.00000000,0.02892400,0.18620000,157723.00000,550.00000,0.02717000,1.96997000,241.00000,0.071020,9686.90000,0.088700,0.00065130,650.92000,1550.00000,0.00265300,666.08000,1960.000000,0.000000900,11787.00000,203.83000,0.03012500,0.01720000,1778433.000,0.28820000,1046.95000,0.07638000,0.000039390,31.00000000,0.01642400,2337.000000,0.004069,0.000139800,0.006510,1.64849000,0.00724000,908.000000,0.000370,37.97800000,78.12000,0.047940,1076.499000,14152.30000,0.16498000,1.00980000
1515544085.76,17600.00000,405.10000000,1244.37000,340.00000000,0.02892400,0.18620000,157723.00000,550.00000,0.02717000,1.96997000,241.00000,0.071020,9686.90000,0.088700,0.00065130,650.92000,1550.00000,0.00265300,666.08000,1960.000000,0.000000900,11787.00000,203.83000,0.03012500,0.01720000,1778433.000,0.28820000,1046.95000,0.07638000,0.000039390,31.00000000,0.01642400,2337.000000,0.004069,0.000139800,0.006510,1.64849000,0.00724000,908.000000,0.000370,37.97800000,78.12000,0.047940,1076.499000,14152.30000,0.16498000,1.00980000
1515544089.83,17600.00000,405.10000000,1244.37000,340.00000000,0.02892400,0.18620000,157723.00000,550.00000,0.02717000,1.96997000,241.00000,0.071020,9686.90000,0.088700,0.00065130,650.92000,1550.00000,0.00265300,666.08000,1960.000000,0.000000900,11787.00000,203.83000,0.03012500,0.01720000,1778433.000,0.28820000,1046.95000,0.07638000,0.000039390,31.00000000,0.01642400,2337.000000,0.004069,0.000139800,0.006510,1.64849000,0.00724000,908.000000,0.000370,37.97800000,78.12000,0.047940,1076.499000,14152.30000,0.16498000,1.00980000
1515544093.88,17600.00000,405.10000000,1244.37000,340.00000000,0.02892400,0.18620000,157723.00000,550.00000,0.02717000,1.96997000,241.00000,0.071020,9686.90000,0.088700,0.00065130,650.92000,1550.00000,0.00265300,666.08000,1960.000000,0.000000900,11787.00000,203.83000,0.03012500,0.01720000,1778433.000,0.28820000,1046.95000,0.07638000,0.000039390,31.00000000,0.01642400,2337.000000,0.004069,0.000139800,0.006510,1.64849000,0.00724000,908.000000,0.000370,37.97800000,78.12000,0.047940,1076.499000,14152.30000,0.16498000,1.00980000
1515544097.96,17600.00000,405.10000000,1244.37000,340.00000000,0.02892400,0.18620000,157723.00000,550.00000,0.02717000,1.96997000,241.00000,0.071020,9686.90000,0.088700,0.00065130,650.92000,1550.00000,0.00265300,666.08000,1960.000000,0.000000900,11787.00000,203.83000,0.03012500,0.01720000,1778433.000,0.28820000,1046.95000,0.07638000,0.000039390,31.00000000,0.01642400,2337.000000,0.004069,0.000139800,0.006510,1.64849000,0.00724000,908.000000,0.000370,37.97800000,78.12000,0.047940,1076.499000,14152.30000,0.16498000,1.00980000
1515544102.05,17600.00000,405.10000000,1244.37000,340.00000000,0.02892400,0.18620000,157723.00000,550.00000,0.02717000,1.96997000,241.00000,0.071020,9686.90000,0.088700,0.00065130,650.92000,1550.00000,0.00265300,666.08000,1960.000000,0.000000900,11787.00000,203.83000,0.03012500,0.01720000,1778433.000,0.28820000,1046.95000,0.07638000,0.000039390,31.00000000,0.01642400,2337.000000,0.004069,0.000139800,0.006510,1.64849000,0.00724000,908.000000,0.000370,37.97800000,78.12000,0.047940,1076.499000,14152.30000,0.16498000,1.00980000
1515544106.11,17600.00000,405.10000000,1244.37000,340.00000000,0.02892400,0.18620000,157723.00000,550.00000,0.02717000,1.96997000,241.00000,0.071020,9686.90000,0.088700,0.00065130,650.92000,1550.00000,0.00265300,666.08000,1960.000000,0.000000900,11787.00000,203.83000,0.03012500,0.01720000,1778433.000,0.28820000,1046.95000,0.07638000,0.000039390,31.00000000,0.01642400,2337.000000,0.004069,0.000139800,0.006510,1.64849000,0.00724000,908.000000,0.000370,37.97800000,78.12000,0.047940,1076.499000,14152.30000,0.16498000,1.00980000
1515544110.19,17600.00000,405.10000000,1244.37000,340.00000000,0.02892400,0.18620000,157723.00000,550.00000,0.02717000,1.96997000,241.00000,0.071020,9686.90000,0.088700,0.00065130,650.92000,1550.00000,0.00265300,666.08000,1960.000000,0.000000900,11787.00000,203.83000,0.03012500,0.01720000,1778433.000,0.28820000,1046.95000,0.07638000,0.000039390,31.00000000,0.01642400,2337.000000,0.004069,0.000139800,0.006510,1.64849000,0.00724000,908.000000,0.000370,37.97800000,78.12000,0.047940,1076.499000,14152.30000,0.16498000,1.00980000
1515544114.23,17600.00000,405.00000000,1241.18000,340.00000000,0.02868500,0.18620000,157723.00000,548.39400,0.02705000,1.95964000,241.51000,0.071020,9686.90000,0.088600,0.00065130,651.48000,1550.00000,0.00265300,666.08000,1960.000000,0.000000900,11798.90000,203.03000,0.03012600,0.01715000,1778433.000,0.28820000,1041.03000,0.07638000,0.000039710,31.00200000,0.01642400,2326.900000,0.004069,0.000139800,0.006557,1.62502000,0.00724000,902.000000,0.000370,37.00800000,78.00100,0.046270,1076.479000,14100.00000,0.16498000,1.00750000
1515544118.27,17600.00000,405.00000000,1241.18000,340.00000000,0.02868500,0.18620000,157723.00000,548.39400,0.02705000,1.95964000,241.51000,0.071020,9686.90000,0.088600,0.00065130,651.48000,1550.00000,0.00265300,666.08000,1960.000000,0.000000900,11798.90000,203.03000,0.03012600,0.01715000,1778433.000,0.28820000,1041.03000,0.07638000,0.000039710,31.00200000,0.01642400,2326.900000,0.004069,0.000139800,0.006557,1.62502000,0.00724000,902.000000,0.000370,37.00800000,78.00100,0.046270,1076.479000,14100.00000,0.16498000,1.00750000
1515544122.35,17600.00000,405.00000000,1241.18000,340.00000000,0.02868500,0.18620000,157723.00000,548.39400,0.02705000,1.95964000,241.51000,0.071020,9686.90000,0.088600,0.00065130,651.48000,1550.00000,0.00265300,666.08000,1960.000000,0.000000900,11798.90000,203.03000,0.03012600,0.01715000,1778433.000,0.28820000,1041.03000,0.07638000,0.000039710,31.00200000,0.01642400,2326.900000,0.004069,0.000139800,0.006557,1.62502000,0.00724000,902.000000,0.000370,37.00800000,78.00100,0.046270,1076.479000,14100.00000,0.16498000,1.00750000
1515544126.45,17600.00000,405.00000000,1241.18000,340.00000000,0.02868500,0.18620000,157723.00000,548.39400,0.02705000,1.95964000,241.51000,0.071020,9686.90000,0.088600,0.00065130,651.48000,1550.00000,0.00265300,666.08000,1960.000000,0.000000900,11798.90000,203.03000,0.03012600,0.01715000,1778433.000,0.28820000,1041.03000,0.07638000,0.000039710,31.00200000,0.01642400,2326.900000,0.004069,0.000139800,0.006557,1.62502000,0.00724000,902.000000,0.000370,37.00800000,78.00100,0.046270,1076.479000,14100.00000,0.16498000,1.00750000
1515544130.51,17600.00000,405.00000000,1241.18000,340.00000000,0.02868500,0.18620000,157723.00000,548.39400,0.02705000,1.95964000,241.51000,0.071020,9686.90000,0.088600,0.00065130,651.48000,1550.00000,0.00265300,666.08000,1960.000000,0.000000900,11798.90000,203.03000,0.03012600,0.01715000,1778433.000,0.28820000,1041.03000,0.07638000,0.000039710,31.00200000,0.01642400,2326.900000,0.004069,0.000139800,0.006557,1.62502000,0.00724000,902.000000,0.000370,37.00800000,78.00100,0.046270,1076.479000,14100.00000,0.16498000,1.00750000
1515544134.64,17600.00000,405.00000000,1241.18000,340.00000000,0.02868500,0.18620000,157723.00000,548.39400,0.02705000,1.95964000,241.51000,0.071020,9686.90000,0.088600,0.00065130,651.48000,1550.00000,0.00265300,666.08000,1960.000000,0.000000900,11798.90000,203.03000,0.03012600,0.01715000,1778433.000,0.28820000,1041.03000,0.07638000,0.000039710,31.00200000,0.01642400,2326.900000,0.004069,0.000139800,0.006557,1.62502000,0.00724000,902.000000,0.000370,37.00800000,78.00100,0.046270,1076.479000,14100.00000,0.16498000,1.00750000
1515544138.69,17600.00000,405.00000000,1241.18000,340.00000000,0.02868500,0.18620000,157723.00000,548.39400,0.02705000,1.95964000,240.01000,0.071020,9686.90000,0.088800,0.00065130,651.48000,1550.00000,0.00265600,666.08000,1955.700000,0.000000900,11799.90000,203.00000,0.03012600,0.01716300,1778433.000,0.28820000,1047.15000,0.07690000,0.000039380,31.19100000,0.01642400,2300.000000,0.004069,0.000139910,0.006556,1.62502000,0.00724000,902.000000,0.000370,37.00300000,78.00100,0.046270,1076.479000,14085.90000,0.16550000,1.00750000
1515544142.73,17600.00000,405.00000000,1241.18000,340.00000000,0.02868500,0.18620000,157723.00000,548.39400,0.02705000,1.95964000,240.01000,0.071020,9686.90000,0.088800,0.00065130,651.48000,1550.00000,0.00265600,666.08000,1955.700000,0.000000900,11799.90000,203.00000,0.03012600,0.01716300,1778433.000,0.28820000,1047.15000,0.07690000,0.000039380,31.19100000,0.01642400,2300.000000,0.004069,0.000139910,0.006556,1.62502000,0.00724000,902.000000,0.000370,37.00300000,78.00100,0.046270,1076.479000,14085.90000,0.16550000,1.00750000
1515544146.76,17600.00000,405.00000000,1241.18000,340.00000000,0.02868500,0.18620000,157723.00000,548.39400,0.02705000,1.95964000,240.01000,0.071020,9686.90000,0.088800,0.00065130,651.48000,1550.00000,0.00265600,666.08000,1955.700000,0.000000900,11799.90000,203.00000,0.03012600,0.01716300,1778433.000,0.28820000,1047.15000,0.07690000,0.000039380,31.19100000,0.01642400,2300.000000,0.004069,0.000139910,0.006556,1.62502000,0.00724000,902.000000,0.000370,37.00300000,78.00100,0.046270,1076.479000,14085.90000,0.16550000,1.00750000
1515544151.46,17600.00000,405.00000000,1241.18000,340.00000000,0.02868500,0.18620000,157723.00000,548.39400,0.02705000,1.95964000,240.01000,0.071020,9686.90000,0.088800,0.00065130,651.48000,1550.00000,0.00265600,666.08000,1955.700000,0.000000900,11799.90000,203.00000,0.03012600,0.01716300,1778433.000,0.28820000,1047.15000,0.07690000,0.000039380,31.19100000,0.01642400,2300.000000,0.004069,0.000139910,0.006556,1.62502000,0.00724000,902.000000,0.000370,37.00300000,78.00100,0.046270,1076.479000,14085.90000,0.16550000,1.00750000
1515544155.51,17600.00000,405.00000000,1241.18000,340.00000000,0.02868500,0.18620000,157723.00000,548.39400,0.02705000,1.95964000,240.01000,0.071020,9686.90000,0.088800,0.00065130,651.48000,1550.00000,0.00265600,666.08000,1955.700000,0.000000900,11799.90000,203.00000,0.03012600,0.01716300,1778433.000,0.28820000,1047.15000,0.07690000,0.000039380,31.19100000,0.01642400,2300.000000,0.004069,0.000139910,0.006556,1.62502000,0.00724000,902.000000,0.000370,37.00300000,78.00100,0.046270,1076.479000,14085.90000,0.16550000,1.00750000
1515544159.6,17600.00000,405.00000000,1235.57000,341.94000000,0.02892400,0.18620000,157723.00000,548.39400,0.02705000,1.94701000,240.15000,0.071020,9686.90000,0.089070,0.00065130,651.48000,1550.00000,0.00262900,666.08000,1955.000000,0.000000900,11800.00000,203.26000,0.03012600,0.01716300,1778433.000,0.28820000,1046.23000,0.07690000,0.000039710,31.00200000,0.01642400,2300.000000,0.004069,0.000139990,0.006556,1.63083000,0.00724000,901.001000,0.000366,37.00000000,78.00100,0.046270,1076.479000,14100.00000,0.16499000,1.00990000
1515544163.65,17600.00000,405.00000000,1235.57000,341.94000000,0.02892400,0.18620000,157723.00000,548.39400,0.02705000,1.94701000,240.15000,0.071020,9686.90000,0.089070,0.00065130,651.48000,1550.00000,0.00262900,666.08000,1955.000000,0.000000900,11800.00000,203.26000,0.03012600,0.01716300,1778433.000,0.28820000,1046.23000,0.07690000,0.000039710,31.00200000,0.01642400,2300.000000,0.004069,0.000139990,0.006556,1.63083000,0.00724000,901.001000,0.000366,37.00000000,78.00100,0.046270,1076.479000,14100.00000,0.16499000,1.00990000
1515544167.7,17600.00000,405.00000000,1235.57000,341.94000000,0.02892400,0.18620000,157723.00000,548.39400,0.02705000,1.94701000,240.15000,0.071020,9686.90000,0.089070,0.00065130,651.48000,1550.00000,0.00262900,666.08000,1955.000000,0.000000900,11800.00000,203.26000,0.03012600,0.01716300,1778433.000,0.28820000,1046.23000,0.07690000,0.000039710,31.00200000,0.01642400,2300.000000,0.004069,0.000139990,0.006556,1.63083000,0.00724000,901.001000,0.000366,37.00000000,78.00100,0.046270,1076.479000,14100.00000,0.16499000,1.00990000
1515544171.75,17600.00000,405.00000000,1235.57000,341.94000000,0.02892400,0.18620000,157723.00000,548.39400,0.02705000,1.94701000,240.15000,0.071020,9686.90000,0.089070,0.00065130,651.48000,1550.00000,0.00262900,666.08000,1955.000000,0.000000900,11800.00000,203.26000,0.03012600,0.01716300,1778433.000,0.28820000,1046.23000,0.07690000,0.000039710,31.00200000,0.01642400,2300.000000,0.004069,0.000139990,0.006556,1.63083000,0.00724000,901.001000,0.000366,37.00000000,78.00100,0.046270,1076.479000,14100.00000,0.16499000,1.00990000
1515544175.81,17600.00000,405.00000000,1235.57000,341.94000000,0.02892400,0.18620000,157723.00000,548.39400,0.02705000,1.94701000,240.15000,0.071020,9686.90000,0.089070,0.00065130,651.48000,1550.00000,0.00262900,666.08000,1955.000000,0.000000900,11800.00000,203.26000,0.03012600,0.01716300,1778433.000,0.28820000,1046.23000,0.07690000,0.000039710,31.00200000,0.01642400,2300.000000,0.004069,0.000139990,0.006556,1.63083000,0.00724000,901.001000,0.000366,37.00000000,78.00100,0.046270,1076.479000,14100.00000,0.16499000,1.00990000
1515544179.87,17600.00000,405.00000000,1235.57000,341.94000000,0.02892400,0.18620000,157723.00000,548.39400,0.02705000,1.94701000,240.15000,0.071020,9686.90000,0.089070,0.00065130,651.48000,1550.00000,0.00262900,666.08000,1955.000000,0.000000900,11800.00000,203.26000,0.03012600,0.01716300,1778433.000,0.28820000,1046.23000,0.07690000,0.000039710,31.00200000,0.01642400,2300.000000,0.004069,0.000139990,0.006556,1.63083000,0.00724000,901.001000,0.000366,37.00000000,78.00100,0.046270,1076.479000,14100.00000,0.16499000,1.00990000
1515544183.94,17600.00000,405.00000000,1247.65000,341.94000000,0.02892400,0.18620000,157723.00000,548.39400,0.02705000,1.95000000,241.51000,0.071020,9686.90000,0.088600,0.00065080,651.02000,1550.00000,0.00262900,666.08000,1954.000000,0.000000910,11799.80000,203.26000,0.02961100,0.01718400,1778433.000,0.28820000,1049.96000,0.07690000,0.000039700,30.75600000,0.01642400,2291.700000,0.004069,0.000139990,0.006556,1.64000000,0.00724000,901.001000,0.000364,36.82700000,78.00100,0.046270,1076.479000,14100.00000,0.16499000,1.00970000
1515544187.98,17600.00000,405.00000000,1247.65000,341.94000000,0.02892400,0.18620000,157723.00000,548.39400,0.02705000,1.95000000,241.51000,0.071020,9686.90000,0.088600,0.00065080,651.02000,1550.00000,0.00262900,666.08000,1954.000000,0.000000910,11799.80000,203.26000,0.02961100,0.01718400,1778433.000,0.28820000,1049.96000,0.07690000,0.000039700,30.75600000,0.01642400,2291.700000,0.004069,0.000139990,0.006556,1.64000000,0.00724000,901.001000,0.000364,36.82700000,78.00100,0.046270,1076.479000,14100.00000,0.16499000,1.00970000
1515544192.03,17600.00000,405.00000000,1247.65000,341.94000000,0.02892400,0.18620000,157723.00000,548.39400,0.02705000,1.95000000,241.51000,0.071020,9686.90000,0.088600,0.00065080,651.02000,1550.00000,0.00262900,666.08000,1954.000000,0.000000910,11799.80000,203.26000,0.02961100,0.01718400,1778433.000,0.28820000,1049.96000,0.07690000,0.000039700,30.75600000,0.01642400,2291.700000,0.004069,0.000139990,0.006556,1.64000000,0.00724000,901.001000,0.000364,36.82700000,78.00100,0.046270,1076.479000,14100.00000,0.16499000,1.00970000
1515544196.07,17600.00000,405.00000000,1247.65000,341.94000000,0.02892400,0.18620000,157723.00000,548.39400,0.02705000,1.95000000,241.51000,0.071020,9686.90000,0.088600,0.00065080,651.02000,1550.00000,0.00262900,666.08000,1954.000000,0.000000910,11799.80000,203.26000,0.02961100,0.01718400,1778433.000,0.28820000,1049.96000,0.07690000,0.000039700,30.75600000,0.01642400,2291.700000,0.004069,0.000139990,0.006556,1.64000000,0.00724000,901.001000,0.000364,36.82700000,78.00100,0.046270,1076.479000,14100.00000,0.16499000,1.00970000
1515544200.15,17600.00000,405.00000000,1247.65000,341.94000000,0.02892400,0.18620000,157723.00000,548.39400,0.02705000,1.95000000,241.51000,0.071020,9686.90000,0.088600,0.00065080,651.02000,1550.00000,0.00262900,666.08000,1954.000000,0.000000910,11799.80000,203.26000,0.02961100,0.01718400,1778433.000,0.28820000,1049.96000,0.07690000,0.000039700,30.75600000,0.01642400,2291.700000,0.004069,0.000139990,0.006556,1.64000000,0.00724000,901.001000,0.000364,36.82700000,78.00100,0.046270,1076.479000,14100.00000,0.16499000,1.00970000
1515544204.35,17600.00000,405.00000000,1247.65000,341.94000000,0.02892400,0.18620000,157723.00000,548.39400,0.02705000,1.95000000,241.51000,0.071020,9686.90000,0.088600,0.00065080,651.02000,1550.00000,0.00262900,666.08000,1954.000000,0.000000910,11799.80000,203.26000,0.02961100,0.01718400,1778433.000,0.28820000,1049.96000,0.07690000,0.000039700,30.75600000,0.01642400,2291.700000,0.004069,0.000139990,0.006556,1.64000000,0.00724000,901.001000,0.000364,36.82700000,78.00100,0.046270,1076.479000,14100.00000,0.16499000,1.00970000
1515544208.43,17600.00000,405.00000000,1247.65000,341.94000000,0.02892400,0.18620000,157723.00000,548.39400,0.02705000,1.95000000,241.51000,0.071020,9686.90000,0.088600,0.00065080,651.02000,1550.00000,0.00262900,666.08000,1954.000000,0.000000910,11799.80000,203.26000,0.02961100,0.01718400,1778433.000,0.28820000,1049.96000,0.07690000,0.000039700,30.75600000,0.01642400,2291.700000,0.004069,0.000139990,0.006556,1.64000000,0.00724000,901.001000,0.000364,36.82700000,78.00100,0.046270,1076.479000,14100.00000,0.16499000,1.00970000
1515544212.51,17600.00000,405.00000000,1247.65000,341.94000000,0.02892400,0.18620000,157723.00000,548.39400,0.02705000,1.95000000,241.51000,0.071020,9686.90000,0.088600,0.00065080,651.02000,1550.00000,0.00262900,666.08000,1954.000000,0.000000910,11799.80000,203.26000,0.02961100,0.01718400,1778433.000,0.28820000,1049.96000,0.07690000,0.000039700,30.75600000,0.01642400,2291.700000,0.004069,0.000139990,0.006556,1.64000000,0.00724000,901.001000,0.000364,36.82700000,78.00100,0.046270,1076.479000,14100.00000,0.16499000,1.00970000
1515544216.66,17600.00000,405.00000000,1247.65000,341.94000000,0.02892400,0.18620000,157723.00000,548.39400,0.02705000,1.95000000,241.51000,0.071020,9686.90000,0.088600,0.00065080,651.02000,1550.00000,0.00262900,666.08000,1954.000000,0.000000910,11799.80000,203.26000,0.02961100,0.01718400,1778433.000,0.28820000,1049.96000,0.07690000,0.000039700,30.75600000,0.01642400,2291.700000,0.004069,0.000139990,0.006556,1.64000000,0.00724000,901.001000,0.000364,36.82700000,78.00100,0.046270,1076.479000,14100.00000,0.16499000,1.00970000
1515544220.82,17600.00000,405.00000000,1247.65000,341.94000000,0.02892400,0.18620000,157723.00000,548.39400,0.02705000,1.95000000,241.51000,0.071020,9686.90000,0.088600,0.00065080,651.02000,1550.00000,0.00262900,666.08000,1954.000000,0.000000910,11799.80000,203.26000,0.02961100,0.01718400,1778433.000,0.28820000,1049.96000,0.07690000,0.000039700,30.75600000,0.01642400,2291.700000,0.004069,0.000139990,0.006556,1.64000000,0.00724000,901.001000,0.000364,36.82700000,78.00100,0.046270,1076.479000,14100.00000,0.16499000,1.00970000
1515544224.95,17600.00000,405.00000000,1247.65000,341.94000000,0.02892400,0.18620000,157723.00000,548.39400,0.02705000,1.95000000,241.51000,0.071020,9686.90000,0.088600,0.00065080,651.02000,1550.00000,0.00262900,666.08000,1954.000000,0.000000910,11799.80000,203.26000,0.02961100,0.01718400,1778433.000,0.28820000,1049.96000,0.07690000,0.000039700,30.75600000,0.01642400,2291.700000,0.004069,0.000139990,0.006556,1.64000000,0.00724000,901.001000,0.000364,36.82700000,78.00100,0.046270,1076.479000,14100.00000,0.16499000,1.00970000
1515544229.16,17600.00000,405.00000000,1247.65000,341.94000000,0.02892400,0.18620000,157723.00000,548.39400,0.02705000,1.95000000,241.51000,0.071020,9686.90000,0.088600,0.00065080,651.02000,1550.00000,0.00262900,666.08000,1954.000000,0.000000910,11799.80000,203.26000,0.02961100,0.01718400,1778433.000,0.28820000,1049.96000,0.07690000,0.000039700,30.75600000,0.01642400,2291.700000,0.004069,0.000139990,0.006556,1.64000000,0.00724000,901.001000,0.000364,36.82700000,78.00100,0.046270,1076.479000,14100.00000,0.16499000,1.00970000
