binance_price,kucoin_price,time
0.00687300,0.00687172,1515437257.688787
0.00684600,0.00687172,1515437288.7814898
0.00684800,0.00687172,1515437320.482371
0.00685500,0.00687172,1515437351.690919
0.00685500,0.00687171,1515437383.131145
0.00682300,0.00680039,1515437421.2088408
0.00682400,0.006829,1515437456.468787
0.00682300,0.00680011,1515437487.6049988
0.00682300,0.00680011,1515437518.7403898
0.00682300,0.00680011,1515437550.04765
0.00682400,0.0068289,1515437581.380434
0.00682300,0.00680011,1515437612.660414
0.00682400,0.00680011,1515437643.845937
0.00682400,0.00680011,1515437675.1819751
0.00682400,0.00680012,1515437706.617004
0.00683100,0.00680012,1515437737.7624772
0.00683900,0.00681,1515437768.828649
0.00684000,0.00681,1515437803.0814478
0.00684200,0.00681001,1515437875.478386
0.00684200,0.0068289,1515437907.675883
0.00684100,0.00682889,1515437938.766967
0.00684500,0.00681002,1515437969.9123251
0.00685600,0.0068289,1515438001.028353
0.00685400,0.0068289,1515438032.302046
0.00684700,0.00681001,1515438063.5127869
0.00686000,0.00681002,1515438094.822735
0.00686000,0.00681002,1515438126.057007
0.00688900,0.00681004,1515438157.212506
0.00684700,0.00681009,1515438188.421001
0.00685900,0.00681009,1515438219.5660758
0.00685800,0.00682888,1515438251.0069592
0.00685000,0.00681009,1515438282.045148
0.00685600,0.00682889,1515438313.1117241
0.00685100,0.00682889,1515438344.381249
0.00685400,0.00682889,1515438376.119534
0.00685100,0.00682889,1515438407.408279
0.00685000,0.00682889,1515438438.622167
0.00684000,0.0068002,1515438469.74398
0.00682100,0.0068002,1515438500.794462
0.00685500,0.00682799,1515438572.6490822
0.00687900,0.00682799,1515438603.766651
0.00687800,0.00682799,1515438635.0094662
0.00687800,0.0068,1515438666.2320662
0.00686200,0.0068289,1515438739.5499241
0.00686200,0.00682799,1515438770.756546
0.00686200,0.0068289,1515438802.132407
0.00686200,0.0068289,1515438833.2629719
0.00686200,0.006825,1515438865.5047638
0.00687100,0.006825,1515438896.9424
0.00689600,0.00680051,1515438928.193192
0.00687500,0.00682891,1515439000.329061
0.00687600,0.00687255,1515439066.520888
0.00689200,0.00698999,1515439097.771638
0.00689600,0.00688,1515439129.205163
0.00689800,0.00698987,1515439160.439268
0.00688200,0.00698987,1515439191.568406
0.00689800,0.00688006,1515439222.698554
0.00688300,0.00688008,1515439253.830399
0.00690000,0.0069888,1515439285.1758652
0.00688600,0.00688011,1515439316.537781
0.00687800,0.00688012,1515439347.6383638
0.00688400,0.00688301,1515439379.592449
0.00688500,0.00697548,1515439410.788906
0.00688600,0.00688305,1515439444.5960069
0.00688900,0.00697194,1515439475.739454
0.00688000,0.00696555,1515439511.0412328
0.00688300,0.006885,1515439542.297143
0.00690000,0.00697194,1515439573.530817
0.00691700,0.00697075,1515439604.771986
0.00691500,0.00688888,1515439636.307532
0.00691900,0.00697184,1515439668.0304608
0.00691600,0.0069999,1515439704.038979
0.00692000,0.00699984,1515439735.2233741
0.00689800,0.00689656,1515439766.350828
0.00690200,0.00699983,1515439797.391958
0.00689000,0.00690056,1515439828.458072
0.00689300,0.00690061,1515439859.544755
0.00688800,0.00690106,1515439891.2397609
0.00688900,0.0069011,1515439922.499604
0.00688900,0.00692101,1515439953.834678
0.00687200,0.00692101,1515439984.966194
0.00687200,0.006933,1515440024.286251
0.00688500,0.00690301,1515440055.5349
0.00688100,0.006903,1515440127.419931
0.00688600,0.00691,1515440167.0510159
0.00688700,0.00691,1515440198.165239
0.00689000,0.00691,1515440229.306766
0.00689300,0.00691,1515440260.549709
0.00690100,0.006903,1515440291.675471
0.00690100,0.006903,1515440322.993043
0.00692000,0.006903,1515440354.025409
0.00692000,0.00690999,1515440385.2727702
0.00692000,0.00690999,1515440417.7420428
0.00691100,0.00691,1515440448.7909849
0.00691300,0.006911,1515440527.897579
0.00691700,0.00691,1515440558.987694
0.00691600,0.0069505,1515440631.1090329
0.00692000,0.006969,1515440662.764929
0.00691100,0.00696,1515440699.5082612
0.00691400,0.00696,1515440736.595478
0.00692000,0.00696,1515440767.830268
0.00692000,0.00696,1515440799.164556
0.00692200,0.006951,1515440830.397176
0.00692800,0.007,1515440866.8512409
0.00692900,0.00699999,1515440904.246541
0.00693500,0.00696,1515440935.767809
0.00693000,0.0069999,1515440967.1053061
0.00692900,0.00700055,1515441046.671254
0.00693100,0.00700055,1515441078.006495
0.00693100,0.00700055,1515441109.3604858
0.00693100,0.00700055,1515441181.138425
0.00693500,0.007014,1515441214.628623
0.00693500,0.00700055,1515441245.944361
0.00694000,0.007014,1515441279.0651782
0.00694000,0.00696002,1515441311.686731
0.00694100,0.00701399,1515441347.324401
0.00694900,0.00701399,1515441379.069854
0.00696000,0.00701399,1515441410.3003259
0.00696000,0.00701399,1515441449.010449
0.00695800,0.007012,1515441480.447314
0.00696500,0.00696203,1515441553.148203
0.00695100,0.00696203,1515441584.4023411
0.00695300,0.00701148,1515441616.9526908
0.00695500,0.006963,1515441648.285301
0.00696300,0.00700999,1515441679.618956
0.00695100,0.00700999,1515441710.875329
0.00695100,0.006964,1515441742.823584
0.00695200,0.007,1515441778.775481
0.00696000,0.00696203,1515441810.081394
0.00694500,0.00696203,1515441871.939171
0.00694400,0.00699891,1515441944.4326441
0.00695800,0.006966,1515441976.7113101
0.00696700,0.00701099,1515442048.4721
0.00698000,0.00701099,1515442079.6325288
0.00699800,0.006966,1515442124.351795
0.00699800,0.006966,1515442155.380363
0.00695600,0.006966,1515442186.4377239
0.00696200,0.006966,1515442217.65694
0.00695800,0.00701099,1515442254.519197
0.00694900,0.00701099,1515442285.7946692
0.00697800,0.0070107,1515442316.9723809
0.00695300,0.00696205,1515442348.028577
0.00696200,0.0070105,1515442379.142587
0.00695900,0.0070105,1515442417.4270232
0.00695900,0.00700994,1515442511.0225558
0.00697700,0.006964,1515442543.0758002
0.00696500,0.007009,1515442615.473144
0.00696400,0.007009,1515442631.964014
0.00696500,0.006964,1515442663.296865
0.00694300,0.00700788,1515442694.528041
0.00696000,0.00700788,1515442725.7601762
0.00696900,0.00699004,1515442881.538235
0.00696800,0.00699,1515442918.175442
0.00696900,0.00704995,1515442955.038691
0.00699500,0.00708879,1515442996.3955562
0.00697000,0.00708868,1515443027.5485508
0.00698900,0.0071,1515443058.772442
0.00695800,0.00699207,1515443095.335326
0.00696900,0.00699301,1515443126.7169
0.00696800,0.00699701,1515443158.002717
0.00692200,0.0070001,1515443189.130474
0.00691800,0.00699005,1515443220.2611551
0.00692100,0.00699605,1515443251.298843
0.00693700,0.00699006,1515443282.534822
0.00697900,0.00699605,1515443314.063652
0.00698100,0.00699605,1515443345.501099
0.00698800,0.00699005,1515443376.8340962
0.00699400,0.00699004,1515443408.171873
0.00700000,0.00699005,1515443439.606991
0.00699600,0.00696705,1515443470.943462
0.00703500,0.00696705,1515443507.929051
0.00700600,0.00696705,1515443539.246214
0.00700300,0.00696203,1515443622.144765
0.00700300,0.006963,1515443653.321641
0.00703100,0.00699004,1515443686.3976488
0.00701400,0.00696301,1515443759.205328
0.00700600,0.00696301,1515443790.5785751
0.00701600,0.006963,1515443821.771163
0.00700700,0.00704554,1515443916.392166
0.00700700,0.00696,1515443947.421265
0.00700700,0.007,1515443978.657034
0.00700800,0.007,1515444009.781183
0.00701100,0.00699999,1515444103.786103
0.00701100,0.006966,1515444134.940706
0.00701500,0.00699999,1515444171.584183
0.00702000,0.00703999,1515444339.320929
0.00702000,0.00704,1515444370.439841
0.00703100,0.0070999,1515444401.675882
0.00701800,0.00704155,1515444432.810703
0.00702900,0.00704341,1515444470.078847
0.00702900,0.00708699,1515444501.216823
0.00702100,0.00707,1515444578.8273761
0.00702300,0.00707,1515444609.953344
0.00702900,0.00706999,1515444640.9519072
0.00702600,0.00706999,1515444671.9732149
0.00702300,0.00710011,1515444703.1384718
0.00702500,0.00707005,1515444734.168392
0.00703300,0.00709995,1515444812.753241
0.00703300,0.00707005,1515444849.676385
0.00703300,0.00710011,1515444880.808518
0.00703300,0.00710011,1515444912.143237
0.00702500,0.00710011,1515444943.376081
0.00703300,0.00707005,1515444981.677891
0.00703300,0.00707005,1515445013.0094101
0.00702500,0.00707005,1515445044.036801
0.00702000,0.00710143,1515445082.4376378
0.00695400,0.00710143,1515445113.569984
0.00692600,0.00707005,1515445145.205836
0.00693400,0.00707005,1515445176.4472792
0.00694400,0.00703999,1515445270.680275
0.00694400,0.007,1515445301.781586
0.00693500,0.007,1515445333.118182
0.00692300,0.007,1515445367.422546
0.00693400,0.00703998,1515445456.631118
0.00693300,0.00703998,1515445489.388465
0.00693000,0.00696005,1515445561.789136
0.00693200,0.00696005,1515445592.92825
0.00693400,0.00696013,1515445624.258858
0.00692800,0.007039,1515445655.485872
0.00693000,0.00704341,1515445795.338932
0.00692500,0.00697001,1515445826.614363
0.00691100,0.00697003,1515445870.6219678
0.00691200,0.00697002,1515445905.451018
0.00692900,0.00696101,1515445943.659343
0.00690100,0.00697002,1515445978.4706979
0.00691900,0.00696111,1515446009.592234
0.00689400,0.00696,1515446047.7892401
0.00689500,0.006965,1515446078.831291
0.00691800,0.006965,1515446150.977839
0.00691800,0.006965,1515446189.2311192
0.00689500,0.00704089,1515446220.456405
0.00691900,0.00704197,1515446254.861829
0.00689100,0.00697003,1515446297.002052
0.00689100,0.00697201,1515446368.9232059
0.00691500,0.00697301,1515446400.169926
0.00689200,0.00704079,1515446431.198673
0.00690000,0.00704071,1515446566.454771
0.00690400,0.00716999,1515446701.831341
0.00690000,0.00704062,1515446738.694168
0.00692700,0.007168,1515446769.86171
0.00690100,0.0070406,1515446801.078887
0.00690300,0.0070406,1515446832.203427
0.00690200,0.00704065,1515446968.7932858
0.00690200,0.00704062,1515447000.0452778
0.00691000,0.00704066,1515447031.382824
0.00690500,0.00713599,1515447062.491362
0.00690900,0.0070407,1515447181.796695
0.00689900,0.007125,1515447218.347384
0.00689300,0.007046,1515447360.334232
0.00689000,0.0070467,1515447391.6268191
0.00688900,0.00704082,1515447422.774783
0.00689000,0.00704061,1515447458.378131
0.00688900,0.00704691,1515447489.7129312
0.00685300,0.007099,1515447520.87277
0.00685300,0.00696,1515447615.260979
0.00685300,0.00691001,1515447652.944863
0.00687400,0.006959,1515447684.177469
0.00687900,0.006901,1515447756.685987
0.00687500,0.00689656,1515447788.1138299
0.00687500,0.00689,1515447820.000601
0.00687500,0.00689,1515447853.4454882
0.00688000,0.006851,1515447884.686187
0.00688900,0.00685205,1515447915.917356
0.00688900,0.006853,1515447950.315131
0.00688800,0.006965,1515447981.5711622
0.00688900,0.006901,1515448016.796392
0.00689000,0.006901,1515448048.0075772
0.00690400,0.006901,1515448083.56616
0.00690400,0.00690099,1515448114.78414
0.00691300,0.00690099,1515448146.109952
0.00692200,0.00690105,1515448218.619012
0.00692100,0.00690105,1515448257.5228438
0.00692000,0.00690123,1515448288.854918
0.00692200,0.00686194,1515448320.1902232
0.00691800,0.00690126,1515448354.90582
0.00691600,0.00690123,1515448386.042655
0.00692500,0.00690123,1515448417.265003
0.00693500,0.00690123,1515448448.70244
0.00692500,0.00690123,1515448479.781302
0.00691100,0.00690123,1515448511.1640089
0.00692300,0.00690122,1515448587.7620978
0.00691200,0.00690122,1515448625.570395
0.00691400,0.00690123,1515448656.781982
0.00691500,0.006866,1515448692.2110531
0.00691400,0.00686943,1515448723.471602
0.00691500,0.00690123,1515448754.581887
0.00691500,0.00698994,1515448877.773404
0.00692400,0.00693001,1515448909.0039349
0.00691300,0.00693003,1515448940.080149
0.00691500,0.00698991,1515448971.461736
0.00692100,0.00698992,1515449002.695345
0.00692100,0.00698989,1515449034.02927
0.00692100,0.00698978,1515449072.73732
0.00692200,0.00694014,1515449103.878054
0.00692100,0.00694014,1515449181.152725
0.00691400,0.00694011,1515449212.21161
0.00691000,0.00694011,1515449248.357877
0.00690800,0.00686618,1515449320.790493
0.00690300,0.0069401,1515449351.993788
0.00689000,0.00686631,1515449383.3382232
0.00689000,0.00686631,1515449414.561106
0.00689100,0.00694,1515449445.895493
0.00689700,0.00694,1515449477.039396
0.00689500,0.00694,1515449508.1197922
0.00689400,0.00694,1515449539.3927722
0.00689400,0.00689101,1515449576.3588989
0.00689400,0.00689101,1515449607.510035
0.00689400,0.00689101,1515449638.695044
0.00688000,0.00689101,1515449675.790976
0.00689200,0.00689102,1515449706.903245
0.00688100,0.006891,1515449737.977878
0.00687200,0.0069372,1515449769.981205
0.00686900,0.00693715,1515449801.387156
0.00685400,0.00670001,1515449832.4786391
0.00685500,0.00670001,1515449863.991346
0.00685500,0.00670001,1515449895.1474938
0.00686200,0.00689101,1515449926.268692
0.00685500,0.00689101,1515449966.3074691
0.00685000,0.00673035,1515450038.200972
0.00685600,0.00693692,1515450069.322686
0.00685100,0.00693692,1515450107.3137019
0.00686700,0.00693683,1515450179.2002308
0.00686800,0.00692,1515450210.324063
0.00686900,0.00691999,1515450241.574466
0.00687000,0.00691998,1515450272.704886
0.00688100,0.00691998,1515450303.845886
0.00689900,0.00691998,1515450334.992109
0.00689200,0.0069198,1515450366.187003
0.00686000,0.00679329,1515450397.432249
0.00685600,0.00679329,1515450428.5502
0.00688000,0.00679329,1515450459.5993228
0.00687100,0.0069197,1515450490.741208
0.00687000,0.006919,1515450521.9519129
0.00688700,0.00691899,1515450553.173974
0.00686900,0.00691899,1515450584.509814
0.00686800,0.006918,1515450615.7556229
0.00686600,0.006918,1515450646.890669
0.00686700,0.006917,1515450678.208875
0.00686800,0.006863,1515450709.337695
0.00687100,0.0068917,1515450745.393905
0.00687100,0.0068633,1515450817.686411
0.00687100,0.006916,1515450848.8381948
0.00687200,0.00686343,1515450879.95514
0.00687000,0.00686344,1515450912.484569
0.00685300,0.0069157,1515450943.950484
0.00685100,0.006916,1515450977.633062
0.00686000,0.0069154,1515451008.66656
0.00685900,0.00691535,1515451039.799974
0.00685700,0.00686391,1515451070.931175
0.00687000,0.0069154,1515451102.0585148
0.00686900,0.00686393,1515451133.385581
