poloniex_price,binance_price,kucoin_price,time
0.00238774,0.00239100,0.0024,1515034802.3847911
0.00238774,0.00239100,0.0024,1515034833.1770308
0.00238775,0.00239100,0.0024,1515034864.000502
0.00238775,0.00239100,0.0024,1515034894.684885
0.00238775,0.00239100,0.0024,1515034925.8054662
0.00238775,0.00239100,0.0024,1515034956.638786
0.00238775,0.00239100,0.0024,1515034987.477972
0.00238775,0.00239100,0.0024,1515035018.6803882
0.00237642,0.00239100,0.0024,1515035049.431123
0.00237642,0.00239100,0.0024,1515035080.206673
0.00237642,0.00239100,0.0024,1515035110.9151082
0.00237642,0.00239100,0.0024,1515035141.687485
0.00238826,0.00239100,0.0024,1515035172.359781
0.00238826,0.00239100,0.002005,1515035203.1887412
0.00239786,0.00239100,0.002005,1515035233.9304
0.00239786,0.00239100,0.002005,1515035265.217067
0.00239786,0.00239100,0.002005,1515035296.0171819
0.00239787,0.00239100,0.002005,1515035326.713538
0.00239793,0.00239100,0.002005,1515035357.432687
0.00241282,0.00239100,0.002005,1515035389.146291
0.00241282,0.00239100,0.002005,1515035420.7231832
0.00241282,0.00239100,0.002005,1515035451.8759198
0.00241282,0.00239100,0.002005,1515035482.6507509
0.00241282,0.00239100,0.002005,1515035513.3112068
0.00241282,0.00239100,0.002005,1515035543.962444
0.00241282,0.00239100,0.002005,1515035574.665688
0.00243072,0.00239100,0.002005,1515035605.359143
0.00243072,0.00239100,0.002005,1515035636.1576152
0.00243072,0.00239100,0.0024,1515035666.839498
0.00243072,0.00239100,0.0024,1515035697.51184
0.00243072,0.00239100,0.0024,1515035728.1895838
0.00243072,0.00239100,0.0024,1515035758.976917
0.00243072,0.00239100,0.0024,1515035790.09287
0.00243072,0.00239100,0.0024,1515035820.780977
0.00243073,0.00239100,0.0024,1515035852.01862
0.00243073,0.00239100,0.0024,1515035882.733737
0.00243073,0.00239100,0.0024,1515035913.425787
0.00243076,0.00239100,0.0024,1515035944.098217
0.00243076,0.00239100,0.0024,1515035975.013341
0.00243190,0.00239100,0.0024,1515036007.1054442
0.00243190,0.00239100,0.0024,1515036037.846876
0.00243119,0.00239100,0.0024,1515036068.988302
0.00243119,0.00239100,0.0024,1515036099.651173
0.00243119,0.00239100,0.0024,1515036130.783714
0.00243000,0.00239100,0.0024,1515036161.5191739
0.00243119,0.00239100,0.0024,1515036192.193988
0.00243119,0.00239100,0.0024,1515036223.050366
0.00243119,0.00239100,0.0024,1515036253.770487
0.00243000,0.00239100,0.0024,1515036284.4820962
0.00243000,0.00239100,0.0024,1515036315.212241
0.00243000,0.00239100,0.0024,1515036346.1635299
0.00243118,0.00239100,0.0024,1515036376.968151
0.00243118,0.00239100,0.0024,1515036407.629314
0.00242500,0.00239100,0.0024,1515036438.34033
0.00242500,0.00239100,0.0024,1515036469.035669
0.00242500,0.00239100,0.0024,1515036499.7609978
0.00242500,0.00239100,0.0024,1515036530.579551
0.00241166,0.00239100,0.0024,1515036561.2896461
0.00241166,0.00239100,0.0024,1515036591.994312
0.00240033,0.00239100,0.0024,1515036622.783975
0.00241166,0.00239100,0.0024,1515036653.503468
0.00241166,0.00239100,0.0024,1515036684.1344142
0.00241166,0.00239100,0.0024,1515036715.047252
0.00241166,0.00239100,0.0024,1515036745.789972
0.00241166,0.00239100,0.0024,1515036776.510087
0.00241166,0.00239100,0.0024,1515036807.98738
0.00242759,0.00239100,0.0024,1515036838.721146
0.00243118,0.00239100,0.0024,1515036869.474519
0.00242642,0.00239100,0.0024,1515036900.1847832
0.00242642,0.00239100,0.0024,1515036931.036562
0.00242642,0.00239100,0.0024,1515036961.739637
0.00243118,0.00239100,0.0024,1515036992.858111
0.00243118,0.00239100,0.0024,1515037023.643268
0.00243118,0.00239100,0.0024,1515037054.423136
0.00243118,0.00239100,0.0024,1515037085.043917
0.00242644,0.00239100,0.0024,1515037125.942674
0.00242644,0.00239100,0.0024,1515037156.67274
0.00243200,0.00239100,0.0024,1515037187.4409149
0.00243201,0.00239100,0.0024,1515037218.221683
0.00243201,0.00239100,0.0024,1515037248.913955
0.00243201,0.00239100,0.002334,1515037279.7831318
0.00243581,0.00239100,0.002334,1515037310.5449312
0.00243581,0.00239100,0.002334,1515037341.1847
0.00243581,0.00239100,0.002334,1515037371.9052649
0.00243581,0.00239100,0.002334,1515037402.6634529
0.00243787,0.00239100,0.002334,1515037433.4589581
0.00243787,0.00239100,0.002445,1515037464.1194701
0.00242474,0.00239100,0.00244399,1515037494.779661
0.00248008,0.00239100,0.002442,1515037525.664015
0.00248007,0.00239100,0.002442,1515037566.7448661
0.00242927,0.00239100,0.002441,1515037597.49678
0.00242945,0.00239100,0.00244,1515037628.545152
0.00246645,0.00239100,0.00244,1515037659.2644632
0.00243843,0.00239100,0.00244,1515037689.941878
0.00243846,0.00239100,0.00244,1515037720.618096
0.00243870,0.00239100,0.00244,1515037751.3144488
0.00243870,0.00239100,0.00244,1515037781.982764
0.00243870,0.00239100,0.00244,1515037812.671633
0.00243870,0.00239100,0.00244,1515037843.631049
0.00243939,0.00239100,0.00244,1515037874.73239
0.00243939,0.00239100,0.00244,1515037905.432621
0.00243939,0.00239100,0.00244,1515037936.138305
0.00243962,0.00239100,0.00244,1515037966.932811
0.00243962,0.00239100,0.00244,1515037997.598745
0.00243963,0.00239100,0.00239,1515038028.6334631
0.00243963,0.00239100,0.00239,1515038059.31735
0.00243963,0.00239100,0.00239,1515038090.034137
0.00243963,0.00239100,0.00239,1515038120.776077
0.00243963,0.00239100,0.00233801,1515038151.445573
0.00243963,0.00239100,0.00233801,1515038182.1241028
0.00243963,0.00239100,0.00233801,1515038213.326105
0.00244206,0.00239100,0.00242397,1515038244.312335
0.00240209,0.00239100,0.00242396,1515038275.024739
0.00240209,0.00239100,0.00242396,1515038305.667246
0.00244215,0.00239100,0.00242396,1515038336.375299
0.00244215,0.00239100,0.00242396,1515038367.035611
0.00244215,0.00239100,0.00242396,1515038397.73171
0.00244215,0.00239100,0.002343,1515038428.611969
0.00244215,0.00239100,0.002343,1515038459.5770109
0.00244215,0.00239100,0.002343,1515038490.344894
0.00244215,0.00239100,0.002343,1515038521.0049448
0.00244215,0.00239100,0.002343,1515038551.6775522
0.00244215,0.00239100,0.002343,1515038582.3918028
0.00244215,0.00239100,0.002343,1515038613.1166542
0.00242287,0.00239100,0.002347,1515038644.483346
0.00242287,0.00239100,0.002347,1515038675.2018628
0.00242288,0.00239100,0.002347,1515038705.91393
0.00244216,0.00239100,0.002347,1515038736.607096
0.00244216,0.00239100,0.002347,1515038767.24652
0.00244216,0.00239100,0.002347,1515038798.42978
0.00242297,0.00239100,0.002347,1515038829.083051
0.00242297,0.00239100,0.002347,1515038859.805015
0.00242297,0.00239100,0.002347,1515038890.571454
0.00242297,0.00239100,0.002347,1515038921.228488
0.00242297,0.00239100,0.002347,1515038951.896123
0.00242297,0.00239100,0.002347,1515038982.5369549
0.00242297,0.00239100,0.002347,1515039013.348226
0.00246626,0.00239100,0.002347,1515039044.0165272
0.00246627,0.00239100,0.002347,1515039074.7188191
0.00245534,0.00239100,0.002347,1515039105.365141
0.00246627,0.00239100,0.002347,1515039137.291206
0.00246800,0.00239100,0.002449,1515039167.920205
0.00242288,0.00239100,0.00244999,1515039198.641153
0.00247413,0.00239100,0.002448,1515039229.7116292
0.00247413,0.00239100,0.002448,1515039260.354822
0.00242324,0.00239100,0.002448,1515039291.0519218
0.00242324,0.00239100,0.002448,1515039321.810623
0.00242324,0.00239100,0.002448,1515039352.626818
0.00242324,0.00239100,0.002448,1515039383.335304
0.00242324,0.00239100,0.002448,1515039414.016072
0.00246738,0.00239100,0.002448,1515039444.715401
0.00246738,0.00239100,0.002448,1515039475.803711
0.00242625,0.00239100,0.002448,1515039506.499776
0.00246738,0.00239100,0.002448,1515039537.123873
0.00245003,0.00239100,0.002448,1515039567.884761
0.00246737,0.00239100,0.002448,1515039598.706914
0.00246737,0.00239100,0.002444,1515039629.438484
0.00244376,0.00239100,0.002444,1515039660.1860638
0.00244376,0.00239100,0.002444,1515039690.8510232
0.00244376,0.00239100,0.002444,1515039721.558746
0.00244376,0.00239100,0.002444,1515039752.387247
0.00244375,0.00239100,0.002444,1515039783.129032
0.00244375,0.00239100,0.002444,1515039813.766506
0.00246729,0.00239100,0.002444,1515039844.857462
0.00246729,0.00239100,0.002339,1515039875.951825
0.00243821,0.00239100,0.002339,1515039906.6759832
0.00243821,0.00239100,0.002339,1515039937.35674
0.00243820,0.00239100,0.002339,1515039968.1820521
0.00246726,0.00239100,0.00244099,1515039998.8487868
0.00243822,0.00239100,0.00244,1515040029.509056
0.00246738,0.00239100,0.00244,1515040060.169396
0.00246738,0.00239100,0.00244,1515040091.39779
0.00246738,0.00239100,0.00244,1515040122.0601459
0.00240515,0.00239100,0.00244,1515040152.8425422
0.00242000,0.00239100,0.00244,1515040183.4866571
0.00245415,0.00239100,0.00244,1515040214.7032828
0.00245415,0.00239100,0.00244,1515040245.3319428
0.00240574,0.00239100,0.00244,1515040275.988332
0.00240574,0.00239100,0.00244,1515040307.196007
0.00240574,0.00239100,0.00244,1515040337.928622
0.00245415,0.00239100,0.00244,1515040368.8009028
0.00245415,0.00239100,0.00244,1515040399.506818
0.00245415,0.00239100,0.00244,1515040430.137654
0.00240642,0.00239100,0.002432,1515040460.922347
0.00240642,0.00239100,0.002432,1515040491.590392
0.00240642,0.00239100,0.002432,1515040522.318511
0.00240678,0.00239100,0.002432,1515040553.010892
0.00240678,0.00239100,0.002432,1515040583.9768581
0.00240678,0.00239100,0.002432,1515040614.680094
0.00240678,0.00239100,0.002432,1515040645.3477728
0.00240678,0.00239100,0.002432,1515040676.020052
0.00246081,0.00239100,0.002432,1515040706.7401888
0.00246081,0.00239100,0.002432,1515040737.430774
0.00246081,0.00239100,0.002432,1515040768.0892742
0.00246081,0.00239100,0.002429,1515040798.788306
0.00243446,0.00239100,0.002429,1515040829.524301
0.00243446,0.00239100,0.002429,1515040860.172055
0.00243445,0.00239100,0.002429,1515040890.8258119
0.00240562,0.00239100,0.002429,1515040921.553321
0.00240566,0.00239100,0.002429,1515040952.6414561
0.00243420,0.00239100,0.002429,1515040983.337846
0.00243420,0.00239100,0.002429,1515041013.9894688
0.00240590,0.00239100,0.002429,1515041044.675144
0.00240590,0.00239100,0.002429,1515041075.490858
0.00240597,0.00239100,0.002429,1515041106.1584132
0.00240597,0.00239100,0.002429,1515041136.8028932
0.00243257,0.00239100,0.002429,1515041169.377728
0.00242004,0.00239100,0.002429,1515041200.072431
0.00242004,0.00239100,0.002429,1515041231.762044
0.00242004,0.00239100,0.002429,1515041262.41312
0.00242004,0.00239100,0.002425,1515041293.478066
0.00242004,0.00239100,0.002425,1515041324.125685
0.00242004,0.00239100,0.002425,1515041354.786562
0.00242004,0.00239100,0.002425,1515041385.5245912
0.00242004,0.00239100,0.002425,1515041416.330636
0.00242004,0.00239100,0.002425,1515041447.31039
0.00242004,0.00239100,0.002425,1515041477.967608
0.00242004,0.00239100,0.002425,1515041508.767648
0.00242004,0.00239100,0.002425,1515041539.6824698
0.00242004,0.00239100,0.002425,1515041570.348332
0.00243445,0.00239100,0.002425,1515041601.020502
0.00243445,0.00239100,0.002425,1515041631.669185
0.00243445,0.00239100,0.002425,1515041662.36927
0.00243445,0.00239100,0.002425,1515041692.997514
0.00243445,0.00239100,0.002425,1515041724.114599
0.00243445,0.00239100,0.002425,1515041754.7181098
0.00243445,0.00239100,0.002425,1515041785.3672068
0.00243445,0.00239100,0.002425,1515041816.056544
0.00243445,0.00239100,0.002425,1515041847.116875
0.00243445,0.00239100,0.002425,1515041877.9435751
0.00243445,0.00239100,0.002425,1515041908.659717
0.00243446,0.00239100,0.002425,1515041939.331927
0.00247999,0.00239100,0.002425,1515041970.08046
0.00247990,0.00239100,0.002425,1515042000.7881181
0.00243458,0.00239100,0.002425,1515042031.90045
0.00243458,0.00239100,0.002425,1515042062.958667
0.00243458,0.00239100,0.002425,1515042093.877912
0.00243478,0.00239100,0.002425,1515042124.5588632
0.00247701,0.00239100,0.002425,1515042155.198555
0.00247690,0.00239100,0.002425,1515042185.8866
0.00247690,0.00239100,0.002425,1515042216.5904782
0.00247689,0.00239100,0.002425,1515042247.3294349
0.00247689,0.00239100,0.002425,1515042278.022478
0.00247689,0.00239100,0.002425,1515042308.806348
0.00247689,0.00239100,0.002425,1515042339.584298
0.00247689,0.00239100,0.002425,1515042370.6587899
0.00247689,0.00239100,0.002425,1515042401.415133
0.00247689,0.00240500,0.002425,1515042432.083601
0.00243575,0.00240400,0.002425,1515042462.9003258
0.00243584,0.00240400,0.002425,1515042493.955612
0.00246962,0.00241100,0.002425,1515042524.806976
0.00246962,0.00240600,0.002425,1515042555.4642591
0.00246962,0.00241200,0.002425,1515042586.1525152
0.00246962,0.00241200,0.002425,1515042616.853903
0.00246962,0.00240400,0.002425,1515042647.5060658
0.00246962,0.00241200,0.002425,1515042678.2062888
0.00246962,0.00241200,0.002425,1515042708.861578
0.00243646,0.00241300,0.002425,1515042739.618309
0.00243646,0.00241200,0.002425,1515042770.633064
0.00246698,0.00241600,0.002425,1515042801.290595
0.00246698,0.00241900,0.00244348,1515042832.372861
0.00246698,0.00241900,0.00244348,1515042863.043731
0.00246698,0.00241800,0.00244348,1515042893.808783
0.00246698,0.00240000,0.00244348,1515042924.541903
0.00246698,0.00241900,0.00244348,1515042955.543186
0.00246698,0.00241800,0.00244348,1515042986.619835
0.00245976,0.00241700,0.00244348,1515043017.297475
0.00244774,0.00241800,0.00244348,1515043048.318308
0.00243446,0.00240400,0.00244348,1515043079.3161988
0.00243446,0.00239500,0.00244348,1515043110.019543
0.00243446,0.00244100,0.00244348,1515043140.666425
0.00243446,0.00240900,0.00244348,1515043171.750623
0.00243446,0.00239300,0.00244348,1515043202.799423
0.00243446,0.00241800,0.00244348,1515043233.587692
0.00243446,0.00241800,0.00244348,1515043264.591122
0.00243446,0.00241800,0.00244348,1515043295.2522519
0.00243446,0.00239300,0.00244348,1515043326.2778728
0.00243445,0.00239000,0.00244348,1515043357.059053
0.00243442,0.00241400,0.00244348,1515043387.748874
0.00243442,0.00243400,0.00244348,1515043418.397103
0.00243442,0.00243400,0.00244348,1515043449.07322
0.00243442,0.00242900,0.00244348,1515043479.729728
0.00243442,0.00242700,0.00244348,1515043510.410998
0.00243442,0.00241800,0.00244348,1515043541.0717099
0.00243444,0.00241900,0.00244348,1515043571.999679
0.00243445,0.00240800,0.00244348,1515043603.374838
0.00243445,0.00241900,0.00244348,1515043634.29359
0.00243445,0.00241800,0.00244348,1515043665.378174
0.00243445,0.00241400,0.00244348,1515043696.039277
0.00243445,0.00241500,0.00244348,1515043726.7070122
0.00241849,0.00241600,0.00244348,1515043757.363758
0.00241850,0.00241500,0.00244348,1515043788.1411998
0.00241851,0.00241900,0.00244348,1515043818.860613
0.00243445,0.00241600,0.00244348,1515043849.548367
0.00245769,0.00241800,0.00244348,1515043880.240479
0.00245769,0.00241800,0.00244348,1515043910.880855
0.00243445,0.00241500,0.00244348,1515043941.620561
0.00243445,0.00240000,0.00244348,1515043972.305551
0.00241881,0.00239400,0.00244348,1515044003.361807
0.00241893,0.00241700,0.00244348,1515044034.031046
0.00241893,0.00241700,0.00244348,1515044064.778116
0.00241906,0.00240300,0.00244348,1515044095.48631
0.00241906,0.00241700,0.00244348,1515044126.2312262
0.00241906,0.00240200,0.00244348,1515044156.88517
0.00245471,0.00239000,0.00244348,1515044187.555721
0.00241931,0.00241100,0.00244348,1515044218.632459
0.00241937,0.00241500,0.00244348,1515044249.7005491
0.00241937,0.00241100,0.00244343,1515044280.7604449
0.00241937,0.00241100,0.00244343,1515044311.916456
0.00244638,0.00241700,0.00244343,1515044343.089509
0.00241842,0.00240000,0.00244343,1515044374.243241
0.00241842,0.00241600,0.00244343,1515044404.960126
0.00241842,0.00241800,0.00244343,1515044435.630782
0.00241842,0.00240900,0.00244343,1515044466.273159
0.00241842,0.00240900,0.00244345,1515044497.235384
0.00241842,0.00239800,0.00244343,1515044527.991358
0.00241842,0.00239900,0.00244343,1515044558.663156
0.00241842,0.00239900,0.00244343,1515044589.839405
0.00241842,0.00240000,0.00244343,1515044620.531379
0.00241842,0.00240000,0.00244343,1515044651.9468212
0.00239837,0.00240100,0.00244343,1515044682.5924811
0.00239837,0.00241300,0.00244343,1515044713.7132
0.00239837,0.00241300,0.00244343,1515044744.381398
0.00239837,0.00239400,0.00244343,1515044775.2354891
0.00239837,0.00242700,0.00244343,1515044806.447646
0.00239837,0.00243000,0.00244343,1515044837.494336
0.00239837,0.00244000,0.00244343,1515044869.2943292
0.00239837,0.00241700,0.00244343,1515044899.9264011
0.00241790,0.00241300,0.00242401,1515044930.718698
0.00241790,0.00241400,0.00242401,1515044961.803046
0.00241790,0.00241400,0.00242401,1515044992.55135
0.00241790,0.00243000,0.00242401,1515045023.223745
0.00239885,0.00241300,0.00242401,1515045053.846535
0.00239885,0.00242800,0.00242401,1515045084.480355
0.00239885,0.00242800,0.00242401,1515045115.092739
0.00239885,0.00241800,0.00242401,1515045145.7291021
0.00239885,0.00241300,0.00242401,1515045176.453444
0.00239885,0.00241300,0.00242401,1515045208.070345
0.00242405,0.00241300,0.00242401,1515045238.834136
0.00242398,0.00241300,0.00242401,1515045269.9267259
0.00242397,0.00241300,0.00242401,1515045300.9702258
0.00242397,0.00241300,0.00242401,1515045332.291569
0.00242397,0.00241300,0.00242401,1515045363.407593
0.00240109,0.00242000,0.00242401,1515045394.071483
0.00240109,0.00241300,0.00242401,1515045424.975829
0.00240109,0.00241300,0.00242401,1515045455.7466109
0.00240109,0.00242000,0.00242401,1515045486.800499
0.00240109,0.00242300,0.00242401,1515045517.850016
0.00240109,0.00242300,0.00242401,1515045548.593033
0.00240109,0.00242900,0.00242401,1515045579.748853
0.00240109,0.00243000,0.00242401,1515045610.498297
0.00240109,0.00242900,0.00242401,1515045641.143952
0.00240109,0.00243000,0.00242401,1515045672.27228
0.00240109,0.00243100,0.00242401,1515045702.904056
0.00242394,0.00243300,0.00242401,1515045733.610634
0.00242394,0.00242900,0.00242401,1515045764.3067362
0.00240891,0.00242900,0.00242401,1515045794.987067
0.00240891,0.00242900,0.00242401,1515045825.6352131
0.00240891,0.00243100,0.00242401,1515045856.343986
0.00240891,0.00243300,0.00242401,1515045887.091988
0.00240891,0.00243400,0.00242401,1515045918.228553
0.00240891,0.00244000,0.00242401,1515045948.905088
0.00240891,0.00243300,0.00242401,1515045980.237928
0.00240891,0.00243300,0.00242401,1515046011.2641249
0.00240891,0.00243500,0.00242401,1515046041.983279
0.00240891,0.00243300,0.00242401,1515046073.05812
0.00240891,0.00242900,0.00242401,1515046104.110261
0.00240891,0.00242200,0.00242401,1515046135.2105348
0.00240891,0.00239100,0.00242401,1515046165.9424262
0.00240891,0.00239100,0.00242401,1515046197.138751
0.00240891,0.00239100,0.00242401,1515046227.818076
0.00240891,0.00240700,0.00242401,1515046258.472474
0.00240891,0.00240700,0.00242401,1515046289.210504
0.00243303,0.00240600,0.00242401,1515046319.870878
0.00243303,0.00240100,0.00242401,1515046350.9746392
0.00243303,0.00240600,0.002443,1515046381.777194
0.00242000,0.00240600,0.002443,1515046413.270176
0.00241999,0.00242200,0.002443,1515046443.952139
0.00241999,0.00242200,0.002443,1515046474.588453
0.00241999,0.00242200,0.002443,1515046505.2407832
0.00241999,0.00242300,0.002443,1515046541.857543
0.00241999,0.00242200,0.002443,1515046572.5858402
0.00241748,0.00242800,0.002443,1515046603.238451
0.00241748,0.00242200,0.002443,1515046634.006068
0.00241748,0.00242300,0.002443,1515046664.7907379
0.00241748,0.00242300,0.002443,1515046695.5667078
0.00241748,0.00242200,0.002443,1515046726.7114491
0.00241748,0.00242200,0.0024435,1515046758.540747
0.00241748,0.00242300,0.0024435,1515046789.744023
0.00241748,0.00242800,0.0024435,1515046820.439989
0.00241748,0.00241600,0.0024435,1515046851.0546691
0.00241748,0.00241600,0.0024435,1515046881.692657
0.00241748,0.00241700,0.0024435,1515046912.840876
0.00241748,0.00242700,0.0024435,1515046943.461209
0.00241748,0.00242800,0.0024435,1515046974.1026208
0.00241748,0.00242800,0.0024435,1515047005.1503081
0.00241748,0.00242800,0.0024435,1515047035.810059
0.00241748,0.00242800,0.0024435,1515047066.5945768
0.00241748,0.00242800,0.0024435,1515047097.8108149
0.00241748,0.00241700,0.0024435,1515047128.537333
0.00241748,0.00242000,0.0024435,1515047159.6803951
0.00241748,0.00242900,0.0024435,1515047190.367751
0.00241999,0.00242800,0.0024435,1515047222.393169
0.00241999,0.00242800,0.0024435,1515047253.6444201
0.00241999,0.00242800,0.0024435,1515047284.268346
0.00241999,0.00242800,0.0024435,1515047314.9198248
0.00241999,0.00242800,0.0024435,1515047346.022706
0.00241999,0.00242700,0.0024435,1515047377.6338902
0.00241999,0.00242700,0.0024435,1515047409.182671
0.00241999,0.00242800,0.0024435,1515047440.576898
0.00241748,0.00242900,0.0024435,1515047472.101203
0.00241748,0.00242900,0.0024435,1515047503.450517
0.00241748,0.00243000,0.0024435,1515047534.7157161
0.00241748,0.00243000,0.0024435,1515047565.399359
0.00241748,0.00243000,0.0024435,1515047596.6039739
0.00241748,0.00243000,0.00242401,1515047627.671792
0.00241748,0.00242900,0.00242401,1515047659.102824
0.00241748,0.00243300,0.00242401,1515047691.3312619
0.00241748,0.00243300,0.00243998,1515047728.184213
0.00241998,0.00243000,0.00243998,1515047758.886126
0.00241998,0.00243000,0.00243998,1515047789.512225
0.00241998,0.00242900,0.00243998,1515047820.3243651
0.00241998,0.00243000,0.00244,1515047851.028967
0.00241999,0.00243000,0.0024435,1515047883.2539651
0.00242000,0.00243000,0.002465,1515047914.931493
0.00242000,0.00243000,0.002749,1515047946.483519
0.00242000,0.00243000,0.002749,1515047978.5879061
0.00242000,0.00243500,0.002749,1515048010.046865
0.00242000,0.00245200,0.0024435,1515048041.795063
0.00242000,0.00245000,0.0024435,1515048072.6040242
0.00242000,0.00243600,0.0024435,1515048103.752786
0.00242000,0.00243600,0.0024435,1515048134.971773
0.00242000,0.00243600,0.0024435,1515048166.110854
0.00245430,0.00243800,0.00246,1515048197.378613
0.00245430,0.00243600,0.00246,1515048228.487807
0.00245430,0.00243100,0.00246,1515048259.6358058
0.00245430,0.00245200,0.00246,1515048290.689183
0.00245430,0.00243300,0.00246,1515048321.8730109
0.00245430,0.00243300,0.00246,1515048352.5368152
0.00245488,0.00245000,0.00246,1515048386.149524
0.00244435,0.00245000,0.00246,1515048417.2220411
0.00244435,0.00245000,0.00246,1515048448.241136
0.00244435,0.00245000,0.00246,1515048479.344682
0.00244435,0.00245200,0.00246,1515048511.087753
0.00242025,0.00245200,0.00246,1515048542.1510332
0.00242025,0.00245000,0.00246,1515048572.783356
0.00245528,0.00245000,0.00244,1515048603.91361
0.00245528,0.00245100,0.00244,1515048634.8715038
0.00245290,0.00245200,0.00244,1515048666.023676
0.00245528,0.00245100,0.00244,1515048697.190964
0.00245528,0.00245100,0.00244,1515048727.832047
0.00245528,0.00245300,0.00244,1515048759.1654289
0.00243517,0.00245000,0.0024,1515048790.599293
0.00243517,0.00245000,0.0024,1515048821.7064362
0.00243518,0.00245000,0.0024,1515048853.228273
0.00243518,0.00245000,0.0024,1515048884.7548742
0.00243518,0.00245000,0.0024,1515048915.49151
0.00243518,0.00245000,0.0024,1515048947.0096729
0.00243518,0.00245200,0.0024,1515048977.694816
0.00243518,0.00243600,0.0024,1515049008.762614
0.00243518,0.00243600,0.0024,1515049039.41731
0.00244522,0.00243000,0.0024,1515049070.189901
0.00244000,0.00243200,0.0024,1515049101.257345
0.00244000,0.00243400,0.0024,1515049132.090338
0.00244000,0.00243200,0.0024,1515049163.2050629
0.00244000,0.00244400,0.0024,1515049194.54545
0.00244000,0.00244400,0.0024,1515049225.677831
0.00244000,0.00243600,0.0024,1515049256.754826
0.00244000,0.00244500,0.00269997,1515049288.226903
0.00244000,0.00243000,0.00269997,1515049319.3594959
0.00244000,0.00243000,0.00269997,1515049351.125086
0.00244001,0.00244900,0.00269997,1515049386.430677
0.00244001,0.00244200,0.00269997,1515049418.3071969
0.00244001,0.00244200,0.00269997,1515049450.437154
0.00244001,0.00243400,0.00269997,1515049482.244857
0.00245516,0.00244100,0.00269997,1515049514.385626
0.00245516,0.00244100,0.00269997,1515049545.981767
0.00245516,0.00244100,0.00269997,1515049577.522655
0.00244001,0.00244900,0.00269997,1515049608.9620411
0.00244001,0.00244900,0.00269997,1515049640.2896268
0.00244001,0.00244900,0.00269997,1515049671.0588958
0.00244001,0.00245400,0.00269997,1515049702.305233
0.00244001,0.00245500,0.00269997,1515049733.777029
0.00244001,0.00244900,0.00269997,1515049764.429517
0.00244001,0.00244900,0.00269997,1515049795.130283
0.00244001,0.00244900,0.00269997,1515049826.278634
0.00244001,0.00243100,0.00269997,1515049857.531595
0.00244001,0.00243100,0.00269997,1515049889.320481
0.00244001,0.00243100,0.00269997,1515049921.480969
0.00244001,0.00243000,0.00269997,1515049952.213771
0.00246000,0.00245300,0.00269997,1515049983.3219998
0.00244000,0.00245100,0.00269997,1515050014.934782
0.00244000,0.00245100,0.00269997,1515050045.572727
0.00242602,0.00245100,0.002375,1515050076.561555
0.00242782,0.00246400,0.002375,1515050108.150887
0.00242782,0.00244300,0.0024,1515050139.67467
0.00242789,0.00244300,0.0024,1515050170.999244
0.00242789,0.00245800,0.0024,1515050202.054189
0.00243999,0.00244500,0.0024,1515050233.7154949
0.00243999,0.00244500,0.0024,1515050264.797347
0.00243999,0.00244500,0.0024,1515050296.425426
0.00242781,0.00245500,0.0024,1515050327.586964
0.00244000,0.00240000,0.0024,1515050358.902823
0.00241998,0.00240000,0.0024,1515050390.5461388
0.00242032,0.00242300,0.0024,1515050422.131144
0.00241999,0.00241400,0.0024,1515050453.2097821
0.00241999,0.00241400,0.0024,1515050484.308234
0.00236593,0.00241400,0.002385,1515050515.8401809
0.00236593,0.00241400,0.002385,1515050546.981262
0.00236593,0.00241400,0.002385,1515050578.0233998
0.00241942,0.00241300,0.002385,1515050609.517807
0.00241930,0.00241200,0.002385,1515050640.3560588
0.00241920,0.00241200,0.002385,1515050671.422708
0.00241920,0.00241200,0.002385,1515050703.0186272
0.00241920,0.00241200,0.002385,1515050734.751533
0.00241920,0.00240800,0.002385,1515050766.486668
0.00241920,0.00240700,0.002385,1515050797.220342
0.00241920,0.00241100,0.002385,1515050827.933204
0.00241920,0.00241100,0.002385,1515050858.606099
0.00240000,0.00241100,0.002385,1515050889.302475
0.00240000,0.00240800,0.002385,1515050920.375208
0.00240000,0.00240600,0.002385,1515050951.900308
0.00240000,0.00240500,0.002385,1515050983.387037
0.00240000,0.00240500,0.002385,1515051014.093089
0.00240000,0.00240500,0.002385,1515051045.6786182
0.00236000,0.00240400,0.002385,1515051077.231622
0.00240710,0.00240500,0.002385,1515051108.369385
0.00240710,0.00240500,0.00233701,1515051139.551564
0.00240710,0.00240500,0.00233701,1515051171.08604
0.00240710,0.00240500,0.00233701,1515051202.177579
0.00240710,0.00240500,0.00233701,1515051233.296696
0.00240710,0.00240400,0.00233701,1515051264.002811
0.00240710,0.00240500,0.00233701,1515051295.609417
0.00240710,0.00240800,0.00233701,1515051326.714873
0.00241789,0.00240800,0.00233701,1515051357.432126
0.00241789,0.00240800,0.002343,1515051388.532187
0.00241789,0.00240700,0.002343,1515051419.344667
0.00241789,0.00240500,0.002343,1515051450.885686
0.00241789,0.00240500,0.002343,1515051482.438263
0.00241789,0.00240500,0.002343,1515051514.0374131
0.00241789,0.00241500,0.002343,1515051545.585377
0.00241789,0.00241600,0.002343,1515051576.706541
0.00241789,0.00242800,0.002343,1515051607.859443
0.00241789,0.00241700,0.002343,1515051639.0652092
0.00241789,0.00241700,0.002343,1515051670.148179
